"Holiday (0=No, 1=Yes)",Temperature (K),Rainfall per hour,Snowfall per hour,Clouds,Hour,Traffic Volume per hour,Weather,Weather description,Date_Time,
0,296.29,1.78,0,75,6,5575,Rain,moderate rain,2018/8/27 6:00,
0,296.34,1.78,0,75,7,6493,Rain,moderate rain,2018/8/27 7:00,
0,297,1.78,0,75,8,6125,Rain,moderate rain,2018/8/27 8:00,
0,297.85,1.78,0,40,9,5094,Rain,moderate rain,2018/8/27 9:00,
0,298.69,1.78,0,90,10,4672,Rain,moderate rain,2018/8/27 10:00,
0,299.77,0.76,0,90,11,4775,Rain,light rain,2018/8/27 11:00,
0,300,1.78,0,90,12,4880,Rain,moderate rain,2018/8/27 12:00,
0,300.25,1.78,0,90,13,4890,Rain,moderate rain,2018/8/27 13:00,
0,300.42,1.78,0,90,14,5048,Rain,moderate rain,2018/8/27 14:00,
0,300.53,1.27,0,1,15,5661,Rain,moderate rain,2018/8/27 15:00,
0,300.84,1.78,0,1,16,6535,Rain,moderate rain,2018/8/27 16:00,
0,300.51,1.78,0,40,17,5298,Rain,moderate rain,2018/8/27 17:00,
0,297.48,4.06,0,75,18,3629,Rain,heavy intensity rain,2018/8/27 18:00,
0,297.48,4.06,0,75,18,3629,Thunderstorm,thunderstorm,2018/8/27 18:00,
0,297.48,4.06,0,75,18,3629,Mist,mist,2018/8/27 18:00,
0,294.34,1.85,0,90,19,2922,Rain,moderate rain,2018/8/27 19:00,
0,294.34,1.85,0,90,19,2922,Thunderstorm,thunderstorm with heavy rain,2018/8/27 19:00,
0,293.63,1.52,0,40,20,2536,Rain,moderate rain,2018/8/27 20:00,
0,292.81,1.78,0,40,21,2139,Rain,moderate rain,2018/8/27 21:00,
0,292.5,2.79,0,20,22,1503,Rain,moderate rain,2018/8/27 22:00,
0,292.15,2.79,0,40,23,1014,Rain,moderate rain,2018/8/27 23:00,
0,291.46,2.79,0,75,0,576,Rain,moderate rain,2018/8/28 0:00,
0,290.89,1.52,0,90,1,364,Rain,moderate rain,2018/8/28 1:00,
0,290.89,1.52,0,90,1,364,Mist,mist,2018/8/28 1:00,
0,290.57,1.52,0,90,2,234,Rain,moderate rain,2018/8/28 2:00,
0,290.57,1.52,0,90,2,234,Mist,mist,2018/8/28 2:00,
0,290.44,2.79,0,90,3,367,Rain,moderate rain,2018/8/28 3:00,
0,290.44,2.79,0,90,3,367,Mist,mist,2018/8/28 3:00,
0,290.26,1.52,0,90,4,986,Rain,moderate rain,2018/8/28 4:00,
0,290.26,1.52,0,90,4,986,Mist,mist,2018/8/28 4:00,
0,290.1,1.52,0,90,5,3161,Rain,moderate rain,2018/8/28 5:00,
0,290.1,1.52,0,90,5,3161,Mist,mist,2018/8/28 5:00,
0,290.1,1.52,0,90,5,3161,Haze,haze,2018/8/28 5:00,
0,289.67,2.79,0,90,6,5611,Rain,moderate rain,2018/8/28 6:00,
0,289.67,2.79,0,90,6,5611,Mist,mist,2018/8/28 6:00,
0,289.3,1.1,0,75,7,6147,Rain,moderate rain,2018/8/28 7:00,
0,289.3,1.1,0,75,7,6147,Mist,mist,2018/8/28 7:00,
0,289.28,0.61,0,75,8,5692,Rain,moderate rain,2018/8/28 8:00,
0,289.28,0.61,0,75,8,5692,Drizzle,light intensity drizzle,2018/8/28 8:00,
0,289.28,0.61,0,75,8,5692,Haze,haze,2018/8/28 8:00,
0,289.46,1.27,0,40,9,5153,Rain,heavy intensity rain,2018/8/28 9:00,
0,289.46,1.27,0,40,9,5153,Mist,mist,2018/8/28 9:00,
0,289.46,1.27,0,40,9,5153,Drizzle,light intensity drizzle,2018/8/28 9:00,
0,289.6,0.89,0,90,10,4624,Rain,moderate rain,2018/8/28 10:00,
0,289.6,0.89,0,90,10,4624,Mist,mist,2018/8/28 10:00,
0,289.6,0.89,0,90,10,4624,Drizzle,light intensity drizzle,2018/8/28 10:00,
0,290.18,0.93,0,90,11,4678,Rain,moderate rain,2018/8/28 11:00,
0,290.18,0.93,0,90,11,4678,Mist,mist,2018/8/28 11:00,
0,290.18,0.93,0,90,11,4678,Drizzle,light intensity drizzle,2018/8/28 11:00,
0,290.23,0.43,0,90,12,4954,Rain,light rain,2018/8/28 12:00,
0,290.23,0.43,0,90,12,4954,Mist,mist,2018/8/28 12:00,
0,290.32,0.71,0,90,13,5032,Rain,moderate rain,2018/8/28 13:00,
0,290.32,0.71,0,90,13,5032,Mist,mist,2018/8/28 13:00,
0,290.49,0.25,0,90,14,5273,Rain,light rain,2018/8/28 14:00,
0,290.71,0.25,0,90,15,5865,Rain,light rain,2018/8/28 15:00,
0,290.88,0.25,0,90,16,6657,Rain,light rain,2018/8/28 16:00,
0,291.01,0.25,0,75,17,5716,Rain,light rain,2018/8/28 17:00,
0,291.04,0.25,0,90,18,4363,Rain,light rain,2018/8/28 18:00,
0,290.68,0.38,0,90,19,3406,Rain,light rain,2018/8/28 19:00,
0,290.68,0.38,0,90,19,3406,Drizzle,light intensity drizzle,2018/8/28 19:00,
0,290.17,0.38,0,90,20,2896,Rain,moderate rain,2018/8/28 20:00,
0,289.54,0.25,0,90,21,2576,Rain,light rain,2018/8/28 21:00,
0,288.8,0.25,0,90,22,1733,Rain,light rain,2018/8/28 22:00,
0,288.19,0.25,0,75,23,1153,Rain,light rain,2018/8/28 23:00,
0,287.41,0.25,0,1,0,623,Rain,light rain,2018/8/29 0:00,
0,286.54,0.25,0,1,1,335,Rain,light rain,2018/8/29 1:00,
0,285.62,0.25,0,1,2,299,Rain,light rain,2018/8/29 2:00,
0,285.31,0.25,0,90,3,372,Rain,light rain,2018/8/29 3:00,
0,285.31,0.25,0,90,3,372,Mist,mist,2018/8/29 3:00,
0,284.78,0.25,0,40,4,981,Rain,light rain,2018/8/29 4:00,
0,284.77,0.25,0,90,5,3103,Rain,light rain,2018/8/29 5:00,
0,284.24,0.25,0,1,6,5902,Rain,light rain,2018/8/29 6:00,
0,284.24,0.25,0,1,6,5902,Mist,mist,2018/8/29 6:00,
0,283.87,0.25,0,40,7,6775,Rain,light rain,2018/8/29 7:00,
0,283.87,0.25,0,40,7,6775,Mist,mist,2018/8/29 7:00,
0,284.8,0.25,0,90,8,6164,Rain,light rain,2018/8/29 8:00,
0,284.8,0.25,0,90,8,6164,Mist,mist,2018/8/29 8:00,
0,286.01,0.25,0,40,9,5421,Rain,light rain,2018/8/29 9:00,
0,287.97,0.25,0,75,10,4871,Rain,light rain,2018/8/29 10:00,
0,289.47,0,0,75,11,4969,Clouds,broken clouds,2018/8/29 11:00,
0,290.43,0.25,0,75,12,5134,Rain,light rain,2018/8/29 12:00,
0,291.07,0.25,0,75,13,4999,Rain,light rain,2018/8/29 13:00,
0,292.11,0.25,0,75,14,5349,Rain,light rain,2018/8/29 14:00,
0,292.91,0.25,0,75,15,5814,Rain,light rain,2018/8/29 15:00,
0,293.91,0,0,75,16,6578,Clouds,broken clouds,2018/8/29 16:00,
0,293.87,0.25,0,75,17,5860,Rain,light rain,2018/8/29 17:00,
0,294.04,0.25,0,40,18,4554,Rain,light rain,2018/8/29 18:00,
0,293.54,0.25,0,75,19,3487,Rain,light rain,2018/8/29 19:00,
0,291.91,0.25,0,1,20,3205,Rain,light rain,2018/8/29 20:00,
0,289.09,0.25,0,20,21,2800,Rain,light rain,2018/8/29 21:00,
0,287.59,0.25,0,1,22,2106,Rain,light rain,2018/8/29 22:00,
0,286.59,0.25,0,1,23,1272,Rain,light rain,2018/8/29 23:00,
0,286.24,0.25,0,1,0,670,Rain,light rain,2018/8/30 0:00,
0,285.53,0.25,0,1,1,456,Rain,light rain,2018/8/30 1:00,
0,285.35,0.25,0,1,2,326,Rain,light rain,2018/8/30 2:00,
0,285.33,0.25,0,1,3,388,Rain,light rain,2018/8/30 3:00,
0,285.33,0.25,0,1,3,388,Mist,mist,2018/8/30 3:00,
0,285.49,0.25,0,1,4,1008,Rain,light rain,2018/8/30 4:00,
0,285.49,0.25,0,1,4,1008,Mist,mist,2018/8/30 4:00,
0,285.41,0.25,0,1,5,3070,Rain,light rain,2018/8/30 5:00,
0,285.24,0.25,0,40,6,5886,Rain,light rain,2018/8/30 6:00,
0,285.24,0.25,0,1,7,6466,Rain,light rain,2018/8/30 7:00,
0,285.24,0.25,0,1,7,6466,Mist,mist,2018/8/30 7:00,
0,286.1,0.25,0,1,8,5995,Rain,light rain,2018/8/30 8:00,
0,288.43,0.25,0,20,9,5467,Rain,light rain,2018/8/30 9:00,
0,290.56,0.25,0,1,10,4911,Rain,light rain,2018/8/30 10:00,
0,292.81,0.25,0,5,11,5095,Rain,light rain,2018/8/30 11:00,
0,294.11,0.25,0,5,12,5308,Rain,light rain,2018/8/30 12:00,
0,294.92,0.25,0,1,13,5213,Rain,light rain,2018/8/30 13:00,
0,295.86,0.25,0,1,14,5680,Rain,light rain,2018/8/30 14:00,
0,296.67,0.25,0,40,15,6238,Rain,light rain,2018/8/30 15:00,
0,297.28,0.25,0,20,16,6453,Rain,light rain,2018/8/30 16:00,
0,297.43,0.25,0,1,17,5775,Rain,light rain,2018/8/30 17:00,
0,297.24,0.25,0,1,18,4531,Rain,light rain,2018/8/30 18:00,
0,296.38,0.25,0,90,19,3884,Rain,light rain,2018/8/30 19:00,
0,295.72,0.25,0,90,20,3332,Rain,light rain,2018/8/30 20:00,
0,295.37,0.25,0,90,21,3049,Rain,light rain,2018/8/30 21:00,
0,295.14,0.25,0,90,22,2221,Rain,light rain,2018/8/30 22:00,
0,294.93,0.25,0,75,23,1396,Rain,light rain,2018/8/30 23:00,
0,294.76,0.25,0,75,0,764,Rain,light rain,2018/8/31 0:00,
0,294.61,0.25,0,75,1,456,Rain,light rain,2018/8/31 1:00,
0,294.54,0.25,0,90,2,358,Rain,light rain,2018/8/31 2:00,
0,294.54,0.25,0,90,2,358,Thunderstorm,proximity thunderstorm,2018/8/31 2:00,
0,294.04,1.4,0,90,3,378,Rain,moderate rain,2018/8/31 3:00,
0,294.04,1.4,0,90,3,378,Thunderstorm,thunderstorm,2018/8/31 3:00,
0,294.04,1.4,0,90,3,378,Mist,mist,2018/8/31 3:00,
0,293.37,0.85,0,90,4,851,Rain,light rain,2018/8/31 4:00,
0,293.37,0.85,0,90,4,851,Thunderstorm,proximity thunderstorm,2018/8/31 4:00,
0,293.37,0.85,0,90,4,851,Drizzle,light intensity drizzle,2018/8/31 4:00,
0,293.51,0.81,0,40,5,2754,Rain,light rain,2018/8/31 5:00,
0,293.51,0.81,0,40,5,2754,Thunderstorm,thunderstorm,2018/8/31 5:00,
0,294.04,0.25,0,75,6,5200,Rain,moderate rain,2018/8/31 6:00,
0,293.83,0.25,0,40,7,6270,Rain,light rain,2018/8/31 7:00,
0,294,0.25,0,75,8,5687,Rain,light rain,2018/8/31 8:00,
0,294,0.25,0,75,8,5687,Thunderstorm,proximity thunderstorm,2018/8/31 8:00,
0,294.47,0.25,0,40,9,5328,Rain,light rain,2018/8/31 9:00,
0,295.68,0.25,0,1,10,5102,Rain,light rain,2018/8/31 10:00,
0,296.86,0.25,0,90,11,5359,Rain,light rain,2018/8/31 11:00,
0,296.68,0,0,90,12,5587,Clouds,overcast clouds,2018/8/31 12:00,
0,297.12,0.25,0,75,13,5400,Rain,light rain,2018/8/31 13:00,
0,297.12,0.25,0,75,13,5400,Mist,mist,2018/8/31 13:00,
0,299.25,0.25,0,75,14,5705,Rain,light rain,2018/8/31 14:00,
0,300.27,0.25,0,75,15,5998,Rain,light rain,2018/8/31 15:00,
0,301.16,0.25,0,75,16,5925,Rain,light rain,2018/8/31 16:00,
0,300.79,0.25,0,1,17,5418,Rain,light rain,2018/8/31 17:00,
0,300.4,0.25,0,75,18,4935,Rain,light rain,2018/8/31 18:00,
0,299.47,0.25,0,75,19,3945,Rain,light rain,2018/8/31 19:00,
0,299.47,0.25,0,75,19,3945,Thunderstorm,proximity thunderstorm,2018/8/31 19:00,
0,298.46,0.25,0,1,20,3233,Rain,light rain,2018/8/31 20:00,
0,297.44,0.25,0,75,21,2910,Rain,light rain,2018/8/31 21:00,
0,296.95,0.25,0,1,22,2830,Rain,light rain,2018/8/31 22:00,
0,296.68,0.25,0,40,23,2147,Rain,light rain,2018/8/31 23:00,
0,296.27,0.25,0,1,0,1335,Rain,light rain,2018/9/1 0:00,
0,295.45,0.25,0,1,1,785,Rain,light rain,2018/9/1 1:00,
0,295.16,0.25,0,75,2,569,Rain,light rain,2018/9/1 2:00,
0,295.14,0.25,0,40,3,425,Rain,light rain,2018/9/1 3:00,
0,294.92,0.25,0,40,4,419,Rain,moderate rain,2018/9/1 4:00,
0,294.7,0.25,0,90,5,741,Rain,light rain,2018/9/1 5:00,
0,294.61,0.25,0,90,6,1529,Rain,light rain,2018/9/1 6:00,
0,294.53,0.25,0,40,7,2477,Rain,light rain,2018/9/1 7:00,
0,294.53,0.25,0,40,7,2477,Mist,mist,2018/9/1 7:00,
0,294.53,0.25,0,75,8,3476,Rain,moderate rain,2018/9/1 8:00,
0,294.53,0.25,0,75,8,3476,Mist,mist,2018/9/1 8:00,
0,295.05,0,0,90,9,4212,Mist,mist,2018/9/1 9:00,
0,295.91,0.25,0,90,10,4578,Rain,light rain,2018/9/1 10:00,
0,295.91,0.25,0,90,10,4578,Mist,mist,2018/9/1 10:00,
0,297.06,0.25,0,90,11,4897,Rain,light rain,2018/9/1 11:00,
0,298.43,0.25,0,20,12,4854,Rain,light rain,2018/9/1 12:00,
0,299.52,0.25,0,40,13,4972,Rain,light rain,2018/9/1 13:00,
0,300.51,0.25,0,40,14,5056,Rain,light rain,2018/9/1 14:00,
0,300.51,0.25,0,40,14,5056,Haze,haze,2018/9/1 14:00,
0,301.47,0.25,0,40,15,4719,Rain,light rain,2018/9/1 15:00,
0,301.98,0.25,0,1,16,4649,Rain,light rain,2018/9/1 16:00,
0,302.49,0.25,0,1,17,4622,Rain,light rain,2018/9/1 17:00,
0,301.97,0.25,0,1,18,4261,Rain,light rain,2018/9/1 18:00,
0,301.36,0.25,0,1,19,3518,Rain,light rain,2018/9/1 19:00,
0,299.12,0.25,0,1,20,3196,Rain,light rain,2018/9/1 20:00,
0,296.39,0.25,0,40,21,2880,Rain,light rain,2018/9/1 21:00,
0,295.58,0.25,0,5,22,2815,Rain,light rain,2018/9/1 22:00,
0,295.01,0.25,0,1,23,1945,Rain,light rain,2018/9/1 23:00,
0,295.01,0.25,0,1,23,1945,Mist,mist,2018/9/1 23:00,
0,294.74,0.25,0,1,0,1273,Rain,light rain,2018/9/2 0:00,
0,294.49,0.25,0,1,1,801,Rain,light rain,2018/9/2 1:00,
0,294.49,0.25,0,1,1,801,Mist,mist,2018/9/2 1:00,
0,294.5,0.25,0,40,2,565,Rain,light rain,2018/9/2 2:00,
0,294.59,0.25,0,1,3,386,Rain,light rain,2018/9/2 3:00,
0,294.57,0.25,0,1,4,316,Rain,light rain,2018/9/2 4:00,
0,294.57,0.25,0,1,4,316,Mist,mist,2018/9/2 4:00,
0,295.19,0.25,0,40,5,532,Rain,light rain,2018/9/2 5:00,
0,295.19,0.25,0,40,5,532,Mist,mist,2018/9/2 5:00,
0,295.1,0.25,0,40,6,1003,Rain,light rain,2018/9/2 6:00,
0,295.1,0.25,0,40,6,1003,Mist,mist,2018/9/2 6:00,
0,294.69,0.25,0,40,7,1607,Rain,light rain,2018/9/2 7:00,
0,294.41,0.25,0,90,8,2334,Rain,light rain,2018/9/2 8:00,
0,294.37,0.25,0,90,9,2929,Rain,light rain,2018/9/2 9:00,
0,293.77,3.94,0,90,10,3571,Rain,heavy intensity rain,2018/9/2 10:00,
0,293.77,3.94,0,90,10,3571,Mist,mist,2018/9/2 10:00,
0,294.25,3.4,0,90,11,4040,Rain,moderate rain,2018/9/2 11:00,
0,294.25,3.4,0,90,11,4040,Mist,mist,2018/9/2 11:00,
0,294.83,1.4,0,75,12,4549,Rain,moderate rain,2018/9/2 12:00,
0,295.53,0.25,0,1,13,4414,Rain,light rain,2018/9/2 13:00,
0,297.33,0.25,0,75,14,4299,Rain,light rain,2018/9/2 14:00,
0,298.66,0.25,0,75,15,4330,Rain,light rain,2018/9/2 15:00,
0,299.44,0.25,0,1,16,4197,Rain,light rain,2018/9/2 16:00,
0,300,0.25,0,40,17,3833,Rain,light rain,2018/9/2 17:00,
0,299.59,0.25,0,75,18,3601,Rain,light rain,2018/9/2 18:00,
0,298.92,0.25,0,1,19,3098,Rain,light rain,2018/9/2 19:00,
0,297.17,0.25,0,75,20,3115,Rain,light rain,2018/9/2 20:00,
0,295.46,0.25,0,1,21,2669,Rain,light rain,2018/9/2 21:00,
0,293.85,0.25,0,20,22,2066,Rain,light rain,2018/9/2 22:00,
0,293.85,0.25,0,20,22,2066,Fog,fog,2018/9/2 22:00,
0,292.83,0.25,0,1,23,1475,Rain,light rain,2018/9/2 23:00,
0,292.83,0.25,0,1,23,1475,Mist,mist,2018/9/2 23:00,
1,292.43,0.25,0,1,0,962,Rain,light rain,2018/9/3 0:00,
1,292.43,0.25,0,1,0,962,Mist,mist,2018/9/3 0:00,
1,291.65,0.25,0,1,1,694,Rain,light rain,2018/9/3 1:00,
1,291.65,0.25,0,1,1,694,Haze,haze,2018/9/3 1:00,
1,291.65,0.25,0,1,1,694,Mist,mist,2018/9/3 1:00,
1,291.74,0.25,0,40,2,421,Rain,light rain,2018/9/3 2:00,
1,291.74,0.25,0,40,2,421,Fog,fog,2018/9/3 2:00,
1,291.63,0.25,0,40,3,310,Rain,light rain,2018/9/3 3:00,
1,291.59,0.25,0,75,4,325,Rain,light rain,2018/9/3 4:00,
1,291.59,0.25,0,75,4,325,Mist,mist,2018/9/3 4:00,
1,291.48,0.25,0,1,5,590,Rain,light rain,2018/9/3 5:00,
1,291.48,0.25,0,1,5,590,Haze,haze,2018/9/3 5:00,
1,291.48,0.25,0,1,5,590,Fog,fog,2018/9/3 5:00,
1,291.48,0.25,0,1,5,590,Mist,mist,2018/9/3 5:00,
1,291.76,0.25,0,1,6,1141,Rain,light rain,2018/9/3 6:00,
1,291.76,0.25,0,1,6,1141,Haze,haze,2018/9/3 6:00,
1,291.61,0.25,0,75,7,1556,Rain,light rain,2018/9/3 7:00,
1,291.61,0.25,0,75,7,1556,Mist,mist,2018/9/3 7:00,
1,291.81,0.25,0,75,8,1995,Rain,light rain,2018/9/3 8:00,
1,291.81,0.25,0,75,8,1995,Mist,mist,2018/9/3 8:00,
1,292.51,0.25,0,90,9,2524,Rain,light rain,2018/9/3 9:00,
1,293.68,0.25,0,90,10,3050,Rain,moderate rain,2018/9/3 10:00,
1,293.68,0.25,0,90,10,3050,Mist,mist,2018/9/3 10:00,
1,294.77,0.64,0,90,11,3616,Rain,light rain,2018/9/3 11:00,
1,294.77,0.64,0,90,11,3616,Mist,mist,2018/9/3 11:00,
1,295.76,0.25,0,90,12,3901,Rain,light rain,2018/9/3 12:00,
1,296.76,0.25,0,90,13,4110,Rain,light rain,2018/9/3 13:00,
1,296.59,0.25,0,90,14,4446,Rain,light rain,2018/9/3 14:00,
1,296.65,0.25,0,90,15,4411,Rain,light rain,2018/9/3 15:00,
1,296.76,0.25,0,90,16,4017,Rain,moderate rain,2018/9/3 16:00,
1,296.76,0.25,0,90,16,4017,Drizzle,light intensity drizzle,2018/9/3 16:00,
1,296.6,0.89,0,90,17,3900,Rain,moderate rain,2018/9/3 17:00,
1,296.24,0.34,0,90,18,3487,Rain,moderate rain,2018/9/3 18:00,
1,295.27,0.44,0,90,19,3006,Rain,light rain,2018/9/3 19:00,
1,295.27,0.44,0,90,19,3006,Mist,mist,2018/9/3 19:00,
1,295.27,0.44,0,90,19,3006,Drizzle,drizzle,2018/9/3 19:00,
1,294.82,0.51,0,90,20,2627,Rain,light rain,2018/9/3 20:00,
1,294.82,0.51,0,90,20,2627,Drizzle,light intensity drizzle,2018/9/3 20:00,
1,294.8,0.25,0,90,21,2081,Rain,proximity shower rain,2018/9/3 21:00,
1,294.49,0.25,0,90,22,1588,Rain,light rain,2018/9/3 22:00,
1,294.49,0.25,0,90,22,1588,Mist,mist,2018/9/3 22:00,
1,294.46,0.25,0,90,23,1012,Rain,light rain,2018/9/3 23:00,
1,294.46,0.25,0,90,23,1012,Drizzle,light intensity drizzle,2018/9/3 23:00,
0,294.32,0.25,0,90,0,528,Rain,moderate rain,2018/9/4 0:00,
0,294.31,0.25,0,90,1,321,Rain,light rain,2018/9/4 1:00,
0,294.31,0.25,0,90,1,321,Mist,mist,2018/9/4 1:00,
0,294.31,0.25,0,90,1,321,Drizzle,drizzle,2018/9/4 1:00,
0,294.27,0.25,0,90,2,254,Rain,light rain,2018/9/4 2:00,
0,294.27,0.25,0,90,2,254,Mist,mist,2018/9/4 2:00,
0,294.33,0.25,0,90,3,332,Rain,light rain,2018/9/4 3:00,
0,294.33,0.25,0,90,4,901,Rain,light rain,2018/9/4 4:00,
0,294.28,0.25,0,90,5,2863,Rain,light rain,2018/9/4 5:00,
0,294.28,0.25,0,90,5,2863,Mist,mist,2018/9/4 5:00,
0,294.28,0.25,0,90,5,2863,Haze,haze,2018/9/4 5:00,
0,294.28,0.25,0,90,5,2863,Drizzle,light intensity drizzle,2018/9/4 5:00,
0,294.24,0.38,0,75,6,5280,Rain,moderate rain,2018/9/4 6:00,
0,294.24,0.38,0,75,6,5280,Drizzle,light intensity drizzle,2018/9/4 6:00,
0,294.24,0.38,0,75,6,5280,Mist,mist,2018/9/4 6:00,
0,294.02,0.63,0,1,7,6379,Rain,moderate rain,2018/9/4 7:00,
0,294.02,0.63,0,1,7,6379,Drizzle,drizzle,2018/9/4 7:00,
0,294.1,0.32,0,90,8,5856,Rain,moderate rain,2018/9/4 8:00,
0,294.1,0.32,0,90,8,5856,Mist,mist,2018/9/4 8:00,
0,294.1,0.32,0,90,8,5856,Thunderstorm,proximity thunderstorm with rain,2018/9/4 8:00,
0,294.43,2.62,0,90,9,5242,Rain,heavy intensity rain,2018/9/4 9:00,
0,294.43,2.62,0,90,9,5242,Drizzle,light intensity drizzle,2018/9/4 9:00,
0,294.43,2.62,0,90,9,5242,Mist,mist,2018/9/4 9:00,
0,294.43,2.62,0,90,9,5242,Thunderstorm,proximity thunderstorm,2018/9/4 9:00,
0,294.78,0.69,0,90,10,4403,Rain,moderate rain,2018/9/4 10:00,
0,294.78,0.69,0,90,10,4403,Mist,mist,2018/9/4 10:00,
0,294.78,0.69,0,90,10,4403,Thunderstorm,proximity thunderstorm,2018/9/4 10:00,
0,294.78,0.69,0,90,10,4403,Drizzle,light intensity drizzle,2018/9/4 10:00,
0,295.28,1.21,0,90,11,4477,Rain,heavy intensity rain,2018/9/4 11:00,
0,295.28,1.21,0,90,11,4477,Mist,mist,2018/9/4 11:00,
0,295.91,1.14,0,40,12,4583,Rain,moderate rain,2018/9/4 12:00,
0,295.91,1.14,0,40,12,4583,Thunderstorm,thunderstorm with light rain,2018/9/4 12:00,
0,296.41,0.51,0,90,13,4652,Rain,moderate rain,2018/9/4 13:00,
0,296.41,0.51,0,90,13,4652,Mist,mist,2018/9/4 13:00,
0,296.16,1.85,0,90,14,4785,Rain,proximity shower rain,2018/9/4 14:00,
0,296.16,1.85,0,90,14,4785,Mist,mist,2018/9/4 14:00,
0,295.82,2.61,0,90,15,5436,Rain,heavy intensity rain,2018/9/4 15:00,
0,295.82,2.61,0,90,15,5436,Mist,mist,2018/9/4 15:00,
0,295.6,2.76,0,90,16,5667,Rain,heavy intensity rain,2018/9/4 16:00,
0,295.6,2.76,0,90,16,5667,Mist,mist,2018/9/4 16:00,
0,295.01,1.6,0,90,17,5494,Rain,heavy intensity rain,2018/9/4 17:00,
0,295.01,1.6,0,90,17,5494,Mist,mist,2018/9/4 17:00,
0,295.01,1.6,0,90,17,5494,Drizzle,drizzle,2018/9/4 17:00,
0,294.12,2.92,0,75,18,4383,Rain,heavy intensity rain,2018/9/4 18:00,
0,294.12,2.92,0,75,18,4383,Mist,mist,2018/9/4 18:00,
0,294.12,2.92,0,75,18,4383,Thunderstorm,proximity thunderstorm with rain,2018/9/4 18:00,
0,294.12,2.92,0,75,18,4383,Drizzle,drizzle,2018/9/4 18:00,
0,293.79,3.1,0,90,19,3017,Rain,heavy intensity rain,2018/9/4 19:00,
0,293.79,3.1,0,90,19,3017,Mist,mist,2018/9/4 19:00,
0,293.79,3.1,0,90,19,3017,Drizzle,light intensity drizzle,2018/9/4 19:00,
0,293.66,2.6,0,90,20,2385,Rain,moderate rain,2018/9/4 20:00,
0,293.66,2.6,0,90,20,2385,Mist,mist,2018/9/4 20:00,
0,293.66,2.6,0,90,20,2385,Drizzle,light intensity drizzle,2018/9/4 20:00,
0,293.64,1.45,0,90,21,2105,Rain,moderate rain,2018/9/4 21:00,
0,293.64,1.45,0,90,21,2105,Mist,mist,2018/9/4 21:00,
0,293.64,1.45,0,90,21,2105,Drizzle,light intensity drizzle,2018/9/4 21:00,
0,293.62,2.26,0,90,22,1351,Rain,heavy intensity rain,2018/9/4 22:00,
0,293.62,2.26,0,90,22,1351,Mist,mist,2018/9/4 22:00,
0,293.62,2.26,0,90,22,1351,Drizzle,light intensity drizzle,2018/9/4 22:00,
0,292.87,1.4,0,90,23,921,Rain,heavy intensity rain,2018/9/4 23:00,
0,292.87,1.4,0,90,23,921,Drizzle,light intensity drizzle,2018/9/4 23:00,
0,292.62,1.06,0,75,0,522,Rain,moderate rain,2018/9/5 0:00,
0,292.62,1.06,0,75,0,522,Drizzle,drizzle,2018/9/5 0:00,
0,292.44,0.44,0,90,1,304,Rain,moderate rain,2018/9/5 1:00,
0,292.44,0.44,0,90,1,304,Drizzle,light intensity drizzle,2018/9/5 1:00,
0,292.27,0.51,0,1,2,254,Rain,light rain,2018/9/5 2:00,
0,292.18,0.28,0,40,3,323,Rain,light rain,2018/9/5 3:00,
0,292.18,0.28,0,40,3,323,Drizzle,light intensity drizzle,2018/9/5 3:00,
0,292.18,0.28,0,90,4,882,Rain,moderate rain,2018/9/5 4:00,
0,292.18,0.28,0,90,4,882,Drizzle,drizzle,2018/9/5 4:00,
0,291.95,0.29,0,75,5,3013,Rain,moderate rain,2018/9/5 5:00,
0,291.95,0.29,0,75,5,3013,Drizzle,light intensity drizzle,2018/9/5 5:00,
0,291.79,0.25,0,75,6,5633,Rain,light rain,2018/9/5 6:00,
0,291.79,0.25,0,75,6,5633,Drizzle,drizzle,2018/9/5 6:00,
0,291.79,0.25,0,75,6,5633,Mist,mist,2018/9/5 6:00,
0,291.56,0.51,0,90,7,6668,Rain,light rain,2018/9/5 7:00,
0,291.56,0.51,0,90,7,6668,Drizzle,light intensity drizzle,2018/9/5 7:00,
0,291.21,0,0,90,8,6327,Clouds,overcast clouds,2018/9/5 8:00,
0,290.29,0,0,90,9,5237,Clouds,overcast clouds,2018/9/5 9:00,
0,290.31,0,0,90,10,4599,Clouds,overcast clouds,2018/9/5 10:00,
0,290.52,0,0,90,11,4635,Clouds,overcast clouds,2018/9/5 11:00,
0,291.13,0,0,75,12,5001,Clouds,broken clouds,2018/9/5 12:00,
0,291.96,0,0,1,13,4781,Clear,sky is clear,2018/9/5 13:00,
0,292.96,0,0,1,14,4816,Clear,sky is clear,2018/9/5 14:00,
0,294.04,0,0,75,15,5661,Clouds,broken clouds,2018/9/5 15:00,
0,294.6,0,0,75,16,6555,Clouds,broken clouds,2018/9/5 16:00,
0,294.79,0,0,1,17,5938,Clear,sky is clear,2018/9/5 17:00,
0,294.67,0,0,1,18,4426,Clear,sky is clear,2018/9/5 18:00,
0,294,0.25,0,1,19,3414,Rain,light rain,2018/9/5 19:00,
0,291.96,0.51,0,1,20,3130,Rain,light rain,2018/9/5 20:00,
0,289.44,1.02,0,40,21,2532,Rain,moderate rain,2018/9/5 21:00,
0,287.97,1.02,0,5,22,1629,Rain,moderate rain,2018/9/5 22:00,
